Date,Open,High,Low,Close,Volume,Adj Close
2012-12-26,86.35,87.21,86.16,86.52,2000700,86.52
2012-12-24,85.75,86.40,85.63,86.10,878000,86.10
2012-12-21,85.85,86.42,85.41,86.19,3403200,86.19
2012-12-20,86.39,86.78,85.69,86.75,2179000,86.75
2012-12-19,86.67,87.07,86.06,86.09,2627800,86.09
2012-12-18,86.50,87.15,86.11,86.86,3281600,86.86
2012-12-17,86.07,86.48,85.71,86.37,2289800,86.37
2012-12-14,85.50,86.69,85.50,85.93,2241300,85.93
2012-12-13,86.05,86.20,85.08,85.55,2511800,85.55
2012-12-12,85.75,86.95,85.71,86.25,2900900,86.25
2012-12-11,85.75,86.20,84.94,85.43,3098300,85.43
2012-12-10,85.06,85.94,84.90,85.78,3094700,85.78
2012-12-07,84.94,85.49,84.67,85.43,2805800,85.43
2012-12-06,84.12,84.87,83.91,84.73,1999200,84.73
2012-12-05,83.96,84.70,83.38,84.24,3010400,84.24
2012-12-04,83.41,83.85,82.95,83.50,2870100,83.50
2012-12-03,84.18,84.70,83.10,83.22,2090100,83.22
2012-11-30,85.00,85.00,83.78,84.05,2706400,84.05
2012-11-29,84.70,84.99,84.21,84.86,2069800,84.86
2012-11-28,84.00,84.52,83.43,84.27,2886800,84.27
2012-11-27,84.24,85.25,84.15,84.40,3188500,84.40
2012-11-26,83.57,84.56,83.25,84.46,3609200,84.46
2012-11-23,83.62,84.12,83.35,83.97,2198700,83.97
2012-11-21,83.16,84.33,82.06,82.83,10601600,82.83
2012-11-20,86.23,86.49,85.16,85.99,4556600,85.99
2012-11-19,86.16,86.66,85.85,86.25,3886300,86.25
2012-11-16,85.60,85.85,84.43,85.25,3781600,85.25
2012-11-15,85.00,85.76,84.58,85.39,3134400,85.39
2012-11-14,86.02,86.36,84.56,84.74,3199300,84.74
2012-11-13,85.15,86.90,85.01,85.69,3389300,85.69
2012-11-12,84.44,86.50,84.24,85.68,2560400,85.68
2012-11-09,83.17,84.82,83.00,84.29,2485600,84.29
2012-11-08,84.04,84.87,83.48,83.59,2673800,83.59
2012-11-07,84.60,85.78,83.50,84.13,3135100,84.13
2012-11-06,86.39,86.91,85.99,86.10,2201600,86.10
2012-11-05,84.23,86.04,84.23,85.89,1516900,85.89
